"","setname","pvalue","estimate","exp","BH"
"235","GOBP_LUTEINIZATION",0.0155532428228229,8.28751612206624,"UP",0.158775610691534
"236","GOBP_LUTEINIZATION",1,0,"Down",1
"237","GOBP_LUTEOLYSIS",0.0155532428228229,8.28751612206624,"UP",0.158775610691534
"238","GOBP_LUTEOLYSIS",1,0,"Down",1
"239","GOBP_OOCYTE_MATURATION",0.62989671323566,0,"UP",1
"240","GOBP_OOCYTE_MATURATION",1,0.787284007468811,"Down",1
"241","GOBP_FATTY_ACID_ALPHA_OXIDATION",1,0,"UP",1
"242","GOBP_FATTY_ACID_ALPHA_OXIDATION",0.0233649349820209,6.63109703919433,"Down",0.21018121282855
"243","GOBP_RESPONSE_TO_PROTOZOAN",1,1.00227485606238,"UP",1
"244","GOBP_RESPONSE_TO_PROTOZOAN",0.615813604058349,0,"Down",1
"245","GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",0.00035129316135264,5.91756128576612,"UP",0.0102941532720976
"246","GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",1,0.500677096921644,"Down",1
"247","GOBP_VASCULOGENESIS",0.000154156249472008,3.48195021588894,"UP",0.00546008030738594
"248","GOBP_VASCULOGENESIS",0.817794355983101,0.746434838358611,"Down",1
"249","GOBP_GANGLIOSIDE_METABOLIC_PROCESS",0.389001671284577,1.57606436368428,"UP",0.977967551589931
"250","GOBP_GANGLIOSIDE_METABOLIC_PROCESS",0.63806096781019,0,"Down",1
"251","GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",0.199587669954536,2.75937050867551,"UP",0.757510713062631
"252","GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"253","GOBP_MICROTUBULE_BUNDLE_FORMATION",0.432273776821735,0.478342260831274,"UP",1
"254","GOBP_MICROTUBULE_BUNDLE_FORMATION",0.795571030948448,0.734193641317258,"Down",1
"255","GOBP_OSTEOBLAST_DIFFERENTIATION",5.92305486826044e-10,3.81147311610636,"UP",1.13800882497162e-07
"256","GOBP_OSTEOBLAST_DIFFERENTIATION",0.450334451436236,0.716514794245238,"Down",1
"257","GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",1.62576920449567e-05,2.22527831412364,"UP",0.000803650864532981
"258","GOBP_UROGENITAL_SYSTEM_DEVELOPMENT",0.0379762622730148,0.538933260480877,"Down",0.287091520954796
"259","GOBP_METANEPHROS_DEVELOPMENT",0.0208828855749862,2.25946605971136,"UP",0.194963055047207
"260","GOBP_METANEPHROS_DEVELOPMENT",0.172452257482947,0.348717389568423,"Down",0.695391251732166
"261","GOBP_TEMPERATURE_HOMEOSTASIS",0.251502149496973,1.39603305934884,"UP",0.854051976644025
"262","GOBP_TEMPERATURE_HOMEOSTASIS",0.412780377829897,1.28334059680907,"Down",0.98338727151581
"263","GOBP_FEVER_GENERATION",0.500820959670114,1.57548755579402,"UP",1
"264","GOBP_FEVER_GENERATION",0.500820959670114,1.57548755579402,"Down",1
"265","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",1.42254108787474e-09,2.62725658104576,"UP",2.51925841701365e-07
"266","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.262822629790547,0.751434856015891,"Down",0.85642642559441
"267","GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY",0.404777188709838,0,"UP",0.977967551589931
"268","GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY",1,0.579885632497259,"Down",1
"269","GOBP_ACROSOME_ASSEMBLY",1,0,"UP",1
"270","GOBP_ACROSOME_ASSEMBLY",0.199587669954536,2.75937050867551,"Down",0.757510713062631
"271","GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.83192662650975,0.80970699778697,"UP",1
"272","GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.00839497764616563,2.40679071021137,"Down",0.106677295041121
"273","GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS",0.562650762416991,1.22701953511194,"UP",1
"274","GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS",0.177977795295538,1.54099907277578,"Down",0.710098908541472
"275","GOBP_TRNA_5_LEADER_REMOVAL",1,0,"UP",1
"276","GOBP_TRNA_5_LEADER_REMOVAL",1,0,"Down",1
"277","GOBP_HISTAMINE_METABOLIC_PROCESS",1,0,"UP",1
"278","GOBP_HISTAMINE_METABOLIC_PROCESS",1,0,"Down",1
"279","GOBP_GASTRIC_ACID_SECRETION",0.54236036553929,1.37845322796232,"UP",1
"280","GOBP_GASTRIC_ACID_SECRETION",0.54236036553929,1.37845322796232,"Down",1
"281","GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",0.183827859988791,1.34660867874256,"UP",0.722983643690546
"282","GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",0.398275130598997,0.762101530205251,"Down",0.977967551589931
"283","GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.263194523649903,2.20720132902009,"UP",0.85642642559441
"284","GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.615813604058349,0,"Down",1
"285","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",3.46916079696023e-06,3.7315696441392,"UP",0.000218105132234026
"286","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",0.3199116254181,0.549483746208565,"Down",0.941928605358541
"287","GOBP_ENDODERM_FORMATION",1.4323655333001e-07,6.62236097005733,"UP",1.35053502088842e-05
"288","GOBP_ENDODERM_FORMATION",0.260288771783672,0.261778912266112,"Down",0.85642642559441
"289","GOBP_CELL_FATE_SPECIFICATION",0.430243059268209,1.34619940947941,"UP",1
"290","GOBP_CELL_FATE_SPECIFICATION",0.791000962075835,1.05021281068117,"Down",1
"291","GOBP_CELL_FATE_DETERMINATION",0.433928160045192,1.65562191809597,"UP",1
"292","GOBP_CELL_FATE_DETERMINATION",0.118884560080578,2.3260306364049,"Down",0.573201456108203
"293","GOBP_MESODERMAL_CELL_FATE_COMMITMENT",1,1.00227485606238,"UP",1
"294","GOBP_MESODERMAL_CELL_FATE_COMMITMENT",0.263194523649903,2.20720132902009,"Down",0.85642642559441
"295","GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",1,0,"UP",1
"296","GOBP_ENDODERMAL_CELL_FATE_COMMITMENT",0.580446220604262,1.22520150489617,"Down",1
"297","GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",1,0,"UP",1
"298","GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION",1,0,"Down",1
"299","GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",1,0,"UP",1
"300","GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX",1,0,"Down",1
"301","GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",1,0,"UP",1
"302","GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",1,0,"Down",1
"303","GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.209269797058156,1.45929378401967,"UP",0.783592285330294
"304","GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",0.0115458660980636,0.216765527296719,"Down",0.131659075561682
"305","GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",1,0.524565084776482,"UP",1
"306","GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION",1,0.524565084776482,"Down",1
"307","GOBP_NEURAL_CREST_CELL_MIGRATION",0.00823666094736097,3.1668507742595,"UP",0.105175375425925
"308","GOBP_NEURAL_CREST_CELL_MIGRATION",0.765695263818405,0.647870663962504,"Down",1
"309","GOBP_SOMITOGENESIS",0.578311469160771,0.550390347643807,"UP",1
"310","GOBP_SOMITOGENESIS",1,0.847619925814923,"Down",1
"311","GOBP_SOMITE_SPECIFICATION",1,0,"UP",1
"312","GOBP_SOMITE_SPECIFICATION",1,0,"Down",1
"313","GOBP_ORGAN_INDUCTION",1,0.734727291578242,"UP",1
"314","GOBP_ORGAN_INDUCTION",0.63806096781019,0,"Down",1
"315","GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.0052717780450312,2.02699494297747,"UP",0.0758227624753569
"316","GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.286270111577862,0.650575590626504,"Down",0.881103941842096
"317","GOBP_NEURON_MIGRATION",7.36038120928293e-05,3.01972653960856,"UP",0.00297423658151302
"318","GOBP_NEURON_MIGRATION",0.352013564588613,0.617508433485026,"Down",0.959319058407137
"319","GOBP_MEMBRANE_RAFT_ASSEMBLY",0.0155532428228229,8.28751612206624,"UP",0.158775610691534
"320","GOBP_MEMBRANE_RAFT_ASSEMBLY",0.455515183637269,1.838183976213,"Down",1
"321","GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0.231254560682716,2.45264184658734,"UP",0.80549519118594
"322","GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",1,0,"Down",1
"323","GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",0.00975447599914739,6.31881363345824,"UP",0.115183370041124
"324","GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",1,0,"Down",1
"325","GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.163185350301801,2.36647112680994,"UP",0.684152768948246
"326","GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.391505259990407,0,"Down",0.977967551589931
"327","GOBP_MICROGLIAL_CELL_ACTIVATION",3.13457867522718e-05,5.82640286901852,"UP",0.00144431740497006
"328","GOBP_MICROGLIAL_CELL_ACTIVATION",0.107506419805468,0,"Down",0.539919638895423
"329","GOBP_CELL_ACTIVATION",1.16501180339065e-08,1.82929873552756,"UP",1.54166356698678e-06
"330","GOBP_CELL_ACTIVATION",2.40731252552205e-08,0.431903343440879,"Down",2.90102526004628e-06
"331","GOBP_LEUKOCYTE_HOMEOSTASIS",0.0305039661512142,2.21689609243017,"UP",0.257113086535427
"332","GOBP_LEUKOCYTE_HOMEOSTASIS",0.00880322488932854,0,"Down",0.110944688010879
"333","GOBP_PLASMA_MEMBRANE_REPAIR",0.0329163868246173,5.52453831131407,"UP",0.264970408723382
"334","GOBP_PLASMA_MEMBRANE_REPAIR",1,0,"Down",1
"335","GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION",0.326879112724966,1.83902152111107,"UP",0.945896562909443
"336","GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION",0.623233151213399,0,"Down",1
"337","GOBP_NEUTROPHIL_HOMEOSTASIS",0.0570866616777287,4.14329916057119,"UP",0.370821738428261
"338","GOBP_NEUTROPHIL_HOMEOSTASIS",1,0,"Down",1
"339","GOBP_NEUTROPHIL_APOPTOTIC_PROCESS",0.352209165899379,2.75761033662634,"UP",0.959319058407137
"340","GOBP_NEUTROPHIL_APOPTOTIC_PROCESS",1,0,"Down",1
"341","GOBP_B_CELL_HOMEOSTASIS",0.133799630916125,2.20961513274196,"UP",0.621286658284953
"342","GOBP_B_CELL_HOMEOSTASIS",0.258004594961681,0,"Down",0.85642642559441
"343","GOBP_B_CELL_APOPTOTIC_PROCESS",1,0.55084217859796,"UP",1
"344","GOBP_B_CELL_APOPTOTIC_PROCESS",0.413036174042337,0,"Down",0.98338727151581
"345","GOBP_NATURAL_KILLER_CELL_PROLIFERATION",1,0,"UP",1
"346","GOBP_NATURAL_KILLER_CELL_PROLIFERATION",1,0,"Down",1
"347","GOBP_CYTOKINE_PRODUCTION",7.38636146817575e-10,2.28134365026986,"UP",1.39287627463766e-07
"348","GOBP_CYTOKINE_PRODUCTION",0.000978072869596682,0.509426754767541,"Down",0.0229751234858201
"349","GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",5.86994876894571e-06,2.57693846521524,"UP",0.000333753732832056
"350","GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.789875588810187,0.88546547855721,"Down",1
"351","GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.000153053129020712,1.97547414011109,"UP",0.00544944060425843
"352","GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0.000101813087229975,0.301749776624781,"Down",0.00389029143438212
"353","GOBP_SEROTONIN_SECRETION",0.229325995004154,5.51549970807635,"UP",0.80549519118594
"354","GOBP_SEROTONIN_SECRETION",1,0,"Down",1
"355","GOBP_HISTAMINE_SECRETION",1,0,"UP",1
"356","GOBP_HISTAMINE_SECRETION",1,0,"Down",1
"357","GOBP_MESONEPHROS_DEVELOPMENT",0.403558342437345,1.3189343616184,"UP",0.977967551589931
"358","GOBP_MESONEPHROS_DEVELOPMENT",0.0198041698199795,0.148145975677844,"Down",0.187884169791823
"359","GOBP_BLASTOCYST_DEVELOPMENT",1,0.847466647885437,"UP",1
"360","GOBP_BLASTOCYST_DEVELOPMENT",0.465553816775493,1.32490958722504,"Down",1
"361","GOBP_BLASTOCYST_FORMATION",0.719979955132276,0.440461895043211,"UP",1
"362","GOBP_BLASTOCYST_FORMATION",1,0.918590004447888,"Down",1
"363","GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION",1,0,"UP",1
"364","GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION",1,0,"Down",1
"365","GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION",1,0.918671577688341,"UP",1
"366","GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION",0.295143429797053,2.00642262979094,"Down",0.881103941842096
"367","GOBP_BLASTOCYST_GROWTH",0.295143429797053,2.00642262979094,"UP",0.881103941842096
"368","GOBP_BLASTOCYST_GROWTH",1,0.918671577688341,"Down",1
"369","GOBP_INNER_CELL_MASS_CELL_PROLIFERATION",0.500820959670114,1.57548755579402,"UP",1
"370","GOBP_INNER_CELL_MASS_CELL_PROLIFERATION",1,0,"Down",1
"371","GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",1,0.75094997448491,"UP",1
"372","GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",0.7953318128302,1.0256868024259,"Down",1
"373","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",1.38363993406598e-06,3.26135976216684,"UP",9.71696927489233e-05
"374","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.131446910340793,0.476762406008307,"Down",0.613860989681401
"375","GOBP_NEURAL_PLATE_MORPHOGENESIS",1,0,"UP",1
"376","GOBP_NEURAL_PLATE_MORPHOGENESIS",1,0,"Down",1
"377","GOBP_NEURAL_PLATE_DEVELOPMENT",1,0,"UP",1
"378","GOBP_NEURAL_PLATE_DEVELOPMENT",1,0,"Down",1
"379","GOBP_NEURAL_TUBE_FORMATION",0.136317904549533,1.70308554819095,"UP",0.62528071603332
"380","GOBP_NEURAL_TUBE_FORMATION",1,0.958448603515218,"Down",1
"381","GOBP_NEURAL_FOLD_FORMATION",1,0,"UP",1
"382","GOBP_NEURAL_FOLD_FORMATION",0.0370100729456329,11.0403938737922,"Down",0.282196610112602
"383","GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.252549807151808,0,"UP",0.854051976644025
"384","GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0.252549807151808,0,"Down",0.854051976644025
"385","GOBP_PHAGOLYSOSOME_ASSEMBLY",0.0715547458467795,3.68236734826353,"UP",0.424497830788092
"386","GOBP_PHAGOLYSOSOME_ASSEMBLY",1,1.00227485606238,"Down",1
"387","GOBP_NK_T_CELL_DIFFERENTIATION",1,0,"UP",1
"388","GOBP_NK_T_CELL_DIFFERENTIATION",1,0,"Down",1
"389","GOBP_NK_T_CELL_PROLIFERATION",1,0,"UP",1
"390","GOBP_NK_T_CELL_PROLIFERATION",1,0,"Down",1
"391","GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",0.00946869537643862,11.0504601232827,"UP",0.114520263458667
"392","GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",1,0,"Down",1
"393","GOBP_RECEPTOR_RECYCLING",0.446158031895561,1.57664232725419,"UP",1
"394","GOBP_RECEPTOR_RECYCLING",1,1.00227713533588,"Down",1
"395","GOBP_ENDOTHELIAL_CELL_DEVELOPMENT",0.00132665870813508,3.17562315010596,"UP",0.0288353588579285
"396","GOBP_ENDOTHELIAL_CELL_DEVELOPMENT",0.802671484297517,1.12560742779974,"Down",1
"397","GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS",0.00975447599914739,6.31881363345824,"UP",0.115183370041124
"398","GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS",1,0,"Down",1
"399","GOBP_SELENIUM_COMPOUND_METABOLIC_PROCESS",1,0,"UP",1
"400","GOBP_SELENIUM_COMPOUND_METABOLIC_PROCESS",1,0,"Down",1
"401","GOBP_PLACENTA_DEVELOPMENT",0.04317660912229,1.82732289952472,"UP",0.317678764951069
"402","GOBP_PLACENTA_DEVELOPMENT",0.465888365383387,1.24115024446483,"Down",1
"403","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",0.249577118020289,1.57954960290364,"UP",0.854051976644025
"404","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",0.490873179301717,1.35639670003017,"Down",1
"405","GOBP_MATERNAL_PLACENTA_DEVELOPMENT",0.251795340929606,1.8398607681595,"UP",0.854051976644025
"406","GOBP_MATERNAL_PLACENTA_DEVELOPMENT",0.413036174042337,0,"Down",0.98338727151581
"407","GOBP_TISSUE_HOMEOSTASIS",0.0257439867175616,1.69519824983316,"UP",0.22396498653988
"408","GOBP_TISSUE_HOMEOSTASIS",0.12781966351674,1.44057030650045,"Down",0.600982694284411
"409","GOBP_RETINA_HOMEOSTASIS",0.254090515764723,0.281992210671787,"UP",0.854051976644025
"410","GOBP_RETINA_HOMEOSTASIS",0.141785303521787,1.95119935048712,"Down",0.638425711148511
"411","GOBP_CELL_KILLING",0.259174276622905,1.4486227631463,"UP",0.85642642559441
"412","GOBP_CELL_KILLING",0.352095040267658,0.610591237261278,"Down",0.959319058407137
"413","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.823125379186397,1.0848951433825,"UP",1
"414","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",1,0.888557466120066,"Down",1
"415","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.281410234719394,1.61702624481018,"UP",0.881103941842096
"416","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.7953318128302,1.0256868024259,"Down",1
"417","GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.647430423770887,1.47087406594069,"UP",1
"418","GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",1,0.68874008781909,"Down",1
"419","GOBP_T_CELL_MEDIATED_CYTOTOXICITY",0.515884732326985,0.355020277156301,"UP",1
"420","GOBP_T_CELL_MEDIATED_CYTOTOXICITY",1,0.734460745452554,"Down",1
"421","GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.718073032448979,0.458855407800634,"UP",1
"422","GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.718073032448979,0.458855407800634,"Down",1
"423","GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.500820959670114,1.57548755579402,"UP",1
"424","GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.500820959670114,1.57548755579402,"Down",1
"425","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.393761539451126,0,"UP",0.977967551589931
"426","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0.393761539451126,0,"Down",0.977967551589931
"427","GOBP_REGULATION_OF_RECEPTOR_RECYCLING",0.657748303264914,1.37883248623617,"UP",1
"428","GOBP_REGULATION_OF_RECEPTOR_RECYCLING",0.657748303264914,1.37883248623617,"Down",1
"429","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",0.263194523649903,2.20720132902009,"UP",0.85642642559441
"430","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",1,1.00227485606238,"Down",1
"431","GOBP_B_1_B_CELL_DIFFERENTIATION",0.352209165899379,2.75761033662634,"UP",0.959319058407137
"432","GOBP_B_1_B_CELL_DIFFERENTIATION",1,0,"Down",1
"433","GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION",9.67011088285186e-07,1.75653239461912,"UP",7.10980065848957e-05
"434","GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION",0.00152309532752636,0.615569978444523,"Down",0.0319457872712686
"435","GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION",2.22984971436558e-05,1.79054830089425,"UP",0.00106353909327329
"436","GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION",0.00248554531293214,0.562881477474824,"Down",0.0454815044957564
"437","GOBP_ENDOTHELIAL_CELL_PROLIFERATION",1.27217788273817e-08,3.93273627612052,"UP",1.66084453588754e-06
"438","GOBP_ENDOTHELIAL_CELL_PROLIFERATION",1,0.926678904594134,"Down",1
"439","GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",4.82529997141098e-06,6.68208468597205,"UP",0.000286507461276257
"440","GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.335683032450265,1.57722144999271,"Down",0.959319058407137
"441","GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.000263777368017303,3.12832485202363,"UP",0.00823940165190244
"442","GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION",0.83192662650975,0.80970699778697,"Down",1
"443","GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION",0.149430743042038,2.10424216793294,"UP",0.662455291054215
"444","GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION",1,0.958615234651403,"Down",1
"445","GOBP_VASCULATURE_DEVELOPMENT",5.24528364547067e-34,4.10264121768302,"UP",1.52607781033794e-30
"446","GOBP_VASCULATURE_DEVELOPMENT",0.0269403230459036,0.667851732482505,"Down",0.232683044594094
"447","GOBP_LYMPH_VESSEL_DEVELOPMENT",0.000169435726718514,6.82957749291855,"UP",0.00584685378664651
"448","GOBP_LYMPH_VESSEL_DEVELOPMENT",0.413036174042337,0,"Down",0.98338727151581
"449","GOBP_LYMPHANGIOGENESIS",0.00416992783370017,6.14864019831942,"UP",0.0659865969395009
"450","GOBP_LYMPHANGIOGENESIS",0.623233151213399,0,"Down",1
"451","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION",0.00127394680557841,2.50748818863399,"UP",0.0279581903474245
"452","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION",0.0163587250665299,0.228159524053951,"Down",0.16542293679491
"453","GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.0024852233804003,4.03298918463098,"UP",0.0454815044957564
"454","GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.172669820289186,0,"Down",0.695391251732166
"455","GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.0524247449703883,2.33136264383804,"UP",0.356726480476755
"456","GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.587049451676879,0.500174747420806,"Down",1
"457","GOBP_BLOOD_VESSEL_MATURATION",0.0013559654479263,14.7471699283947,"UP",0.0290079751181376
"458","GOBP_BLOOD_VESSEL_MATURATION",1,0,"Down",1
"459","GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",1,0,"UP",1
"460","GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",1,0,"Down",1
"461","GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",0.500820959670114,1.57548755579402,"UP",1
"462","GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",0.500820959670114,1.57548755579402,"Down",1
"463","GOBP_STARTLE_RESPONSE",0.500820959670114,1.57548755579402,"UP",1
"464","GOBP_STARTLE_RESPONSE",0.500820959670114,1.57548755579402,"Down",1
"465","GOBP_SUCKLING_BEHAVIOR",1,0,"UP",1
"466","GOBP_SUCKLING_BEHAVIOR",0.500820959670114,1.57548755579402,"Down",1
"467","GOBP_BLOOD_VESSEL_REMODELING",0.0100274695924892,3.37147729482037,"UP",0.117146739153153
"468","GOBP_BLOOD_VESSEL_REMODELING",0.510923288276464,0.379572599532496,"Down",1
"469","GOBP_RESPONSE_TO_AMPHETAMINE",0.206397712546863,2.07023379402383,"UP",0.774552388746897
"470","GOBP_RESPONSE_TO_AMPHETAMINE",1,0.612156523786699,"Down",1
"471","GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",1,0,"UP",1
"472","GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",1,0,"Down",1
"473","GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME",0.0715547458467795,3.68236734826353,"UP",0.424497830788092
"474","GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME",0.0715547458467795,3.68236734826353,"Down",0.424497830788092
"475","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",0.287717440156163,1.84070172237159,"UP",0.881103941842096
"476","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",1,0.847772889055167,"Down",1
"477","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN",0.163185350301801,2.36647112680994,"UP",0.684152768948246
"478","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN",1,0.68874008781909,"Down",1
"479","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",1,0,"UP",1
"480","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",1,0,"Down",1
"481","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",1,0,"UP",1
"482","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",1,0,"Down",1
"483","GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM",0.0583198481874555,7.3601816762629,"UP",0.370821738428261
"484","GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM",0.352209165899379,2.75761033662634,"Down",0.959319058407137
"485","GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",1,1.00227485606238,"UP",1
"486","GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",0.615813604058349,0,"Down",1
"487","GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM",1.21715794948719e-05,1.98991711567711,"UP",0.000625975727253942
